key,0,1
24,"TEXT_GAIUSB503_00872_TODO_00","<UIForeground>F20215</UIForeground><UIGlow>F20216</UIGlow><Gui(63)/>本任務已經過調整 建議放棄本任務
前往聖阿達瑪·蘭達瑪教會找馬爾克斯重新領取<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
25,"TEXT_GAIUSB503_00872_TODO_01","<UIForeground>F20215</UIForeground><UIGlow>F20216</UIGlow><Gui(63)/>本任務已經過調整 建議放棄本任務
前往聖阿達瑪·蘭達瑪教會找馬爾克斯重新領取<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
26,"TEXT_GAIUSB503_00872_TODO_02","<UIForeground>F20215</UIForeground><UIGlow>F20216</UIGlow><Gui(63)/>本任務已經過調整 建議放棄本任務
前往聖阿達瑪·蘭達瑪教會找馬爾克斯重新領取<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
27,"TEXT_GAIUSB503_00872_TODO_03","<UIForeground>F20215</UIForeground><UIGlow>F20216</UIGlow><Gui(63)/>本任務已經過調整 建議放棄本任務
前往聖阿達瑪·蘭達瑪教會找馬爾克斯重新領取<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
28,"TEXT_GAIUSB503_00872_TODO_04","無"
29,"TEXT_GAIUSB503_00872_TODO_05","無"
30,"TEXT_GAIUSB503_00872_TODO_06","無"
31,"TEXT_GAIUSB503_00872_TODO_07","無"
32,"TEXT_GAIUSB503_00872_TODO_08","無"
33,"TEXT_GAIUSB503_00872_TODO_09","無"
34,"TEXT_GAIUSB503_00872_TODO_10","無"
35,"TEXT_GAIUSB503_00872_TODO_11","無"
36,"TEXT_GAIUSB503_00872_TODO_12","無"
37,"TEXT_GAIUSB503_00872_TODO_13","無"
38,"TEXT_GAIUSB503_00872_TODO_14","無"
39,"TEXT_GAIUSB503_00872_TODO_15","無"
40,"TEXT_GAIUSB503_00872_TODO_16","無"
41,"TEXT_GAIUSB503_00872_TODO_17","無"
42,"TEXT_GAIUSB503_00872_TODO_18","無"
43,"TEXT_GAIUSB503_00872_TODO_19","無"
44,"TEXT_GAIUSB503_00872_TODO_20","無"
45,"TEXT_GAIUSB503_00872_TODO_21","無"
46,"TEXT_GAIUSB503_00872_TODO_22","無"
47,"TEXT_GAIUSB503_00872_TODO_23","無"
48,"TEXT_GAIUSB503_00872_MARQUEZ_000_000","你來看這個……
這是錶，而且是可以隨身攜帶的懷錶。
這東西是在枯骨收容的遺體身上找到的……"
49,"TEXT_GAIUSB503_00872_MARQUEZ_000_001","但它壞掉了呢……
隨著主人逝去，錶也停下了……
雖然不能讓死者起死回生，但我可以將這個……"
50,"TEXT_GAIUSB503_00872_MARQUEZ_000_002","要修理這東西，需要用到專門的工具。
能請你去烏爾達哈金工師行會和商店拿工具嗎？
我需要<Sheet(EventItem,2000678,0)/>和<Sheet(EventItem,2000679,0)/>。"
51,"TEXT_GAIUSB503_00872_MEMEDESU_000_010","你想要<Sheet(EventItem,2000678,0)/>？
我倒也不是不能給你……
但這絕不是手藝一般的金工師能夠使用的東西。"
52,"TEXT_GAIUSB503_00872_SYNTGOHT_000_020","你要用<Sheet(EventItem,2000679,0)/>來修理懷錶？
真厲害，整個艾奧傑亞也沒幾個人能操作那樣精密的東西啊！"
53,"TEXT_GAIUSB503_00872_MARQUEZ_000_030","我委託你找的東西，都拿來了嗎？"
54,"TEXT_GAIUSB503_00872_MARQUEZ_000_031","謝謝你的幫忙。
我馬上動手修理。"
55,"TEXT_GAIUSB503_00872_MARQUEZ_000_032","懷錶修好了。
就算懷錶主人的時間停止了，但世界的時間還在前進……"
56,"TEXT_GAIUSB503_00872_MARQUEZ_000_033","但是……為什麼？
這是為什麼呢？"
57,"TEXT_GAIUSB503_00872_MARQUEZ_000_034","為什麼我……能把懷錶修好呢？
精密重疊在一起的發條和錨形擒縱器……
陀飛輪的精確跳動……"
58,"TEXT_GAIUSB503_00872_MARQUEZ_000_035","這內部的所有構造……我為什麼會知道。
而且我的手也十分熟悉修理的方法。
這是為什麼……"
59,"TEXT_GAIUSB503_00872_MARQUEZ_000_036","不好意思，我有點累了……
請你將這個懷錶交給艾莉內德。
她正在憑弔這個懷錶的主人。"
60,"TEXT_GAIUSB503_00872_ELUNED_000_040","哎呀，冒險者大人。
您有什麼事嗎？"
61,"TEXT_GAIUSB503_00872_ELUNED_000_041","這是錶嗎？
居然這麼小巧……
我還是第一次見到這樣的東西。"
62,"TEXT_GAIUSB503_00872_ELUNED_000_042","這一定是加雷馬帝國生產的吧。
我聽說帝國的機械技術遠比艾奧傑亞高超。"
63,"TEXT_GAIUSB503_00872_ELUNED_000_043","說不定這個錶的主人是帝國人……
搞不好是加雷馬帝國的密探呢。
以防萬一，還是將此事報告給不滅隊為好……"
64,"TEXT_GAIUSB503_00872_ELUNED_000_044","話說回來，馬爾克斯居然能修理這種東西。
他到底是何方神聖？"
