key,0,1
26,"TEXT_BANAMA306_01247_TODO_02","向雅德夫·夏報告"
27,"TEXT_BANAMA306_01247_TODO_03","無"
28,"TEXT_BANAMA306_01247_TODO_04","無"
29,"TEXT_BANAMA306_01247_TODO_05","無"
30,"TEXT_BANAMA306_01247_TODO_06","無"
31,"TEXT_BANAMA306_01247_TODO_07","無"
32,"TEXT_BANAMA306_01247_TODO_08","無"
33,"TEXT_BANAMA306_01247_TODO_09","無"
34,"TEXT_BANAMA306_01247_TODO_10","無"
35,"TEXT_BANAMA306_01247_TODO_11","無"
36,"TEXT_BANAMA306_01247_TODO_12","無"
37,"TEXT_BANAMA306_01247_TODO_13","無"
38,"TEXT_BANAMA306_01247_TODO_14","無"
39,"TEXT_BANAMA306_01247_TODO_15","無"
40,"TEXT_BANAMA306_01247_TODO_16","無"
41,"TEXT_BANAMA306_01247_TODO_17","無"
42,"TEXT_BANAMA306_01247_TODO_18","無"
43,"TEXT_BANAMA306_01247_TODO_19","無"
44,"TEXT_BANAMA306_01247_TODO_20","無"
45,"TEXT_BANAMA306_01247_TODO_21","無"
46,"TEXT_BANAMA306_01247_TODO_22","無"
47,"TEXT_BANAMA306_01247_TODO_23","無"
48,"TEXT_BANAMA306_01247_YADOVVGAH_000_000","不悔戰陣的占星術師愛用的祭器中，
有一種叫做「<Sheet(EventItem,2001123,0)/>」的東西。"
49,"TEXT_BANAMA306_01247_YADOVVGAH_000_001","那個東西是用聖火鍛冶而成的鐵製雕像，
具有強大的火神加護效果。
而且它的魔力能保護他們不易受傷害。"
50,"TEXT_BANAMA306_01247_YADOVVGAH_000_002","不過，只要奪取並破壞<Sheet(EventItem,2001123,0)/>，
就能弱化敵人獲得的加護！
於是我想出一條計策。"
51,"TEXT_BANAMA306_01247_YADOVVGAH_000_003","他們為了得到火神的加護而使用祭壇。
將<Sheet(EventItem,2001123,0)/>投入祭壇，
過剩的魔力就會奔流，祭器和祭壇都會被破壞掉。"
52,"TEXT_BANAMA306_01247_YADOVVGAH_000_004","冒險者閣下，請你趕赴不悔戰陣，
打倒<Sheet(BNpcName,2303,0)/>，奪取<Sheet(EventItem,2001123,0)/>。"
53,"TEXT_BANAMA306_01247_YADOVVGAH_000_005","然後將<Sheet(EventItem,2001123,0)/>投入<Sheet(EObj,2002918,0)/>，
讓放出蠻神加護的兩樣東西發生衝突，一併破壞祭器和祭壇！
正可謂是以毒攻毒，事半功倍！"
54,"TEXT_BANAMA306_01247_YADOVVGAH_000_010","請你趕赴不悔戰陣，
打倒<Sheet(BNpcName,2303,0)/>，奪取<Sheet(EventItem,2001123,0)/>。"
55,"TEXT_BANAMA306_01247_YADOVVGAH_000_011","然後將<Sheet(EventItem,2001123,0)/>投入<Sheet(EObj,2002918,0)/>，
讓放出火神魔力的兩樣東西發生衝突，一併破壞祭器和祭壇！
以眼還眼，以牙還牙，以火攻火！"
56,"TEXT_BANAMA306_01247_SYSTEM_001_030","在<Sheet(EventItem,2001123,0)/>的魔力作用下，
<Sheet(EObj,2002918,0)/>上的火神聖火失控了！"
57,"TEXT_BANAMA306_01247_YADOVVGAH_000_020","冒險者閣下！
你成功破壞了<Sheet(EventItem,2001123,0)/>和<Sheet(EObj,2002918,0)/>，
幹得太漂亮了！"
58,"TEXT_BANAMA306_01247_YADOVVGAH_000_021","雖然是暗中摸索，但能成功就好。
占星術師們肯定受到了重創！"
