key,0,1
26,"TEXT_GAIUSC006_00943_TODO_02","在白雲崖地區尋找迷路的治療師"
27,"TEXT_GAIUSC006_00943_TODO_03","和迷路的治療師對話"
28,"TEXT_GAIUSC006_00943_TODO_04","向阿斯蒂迪安報告"
29,"TEXT_GAIUSC006_00943_TODO_05","無"
30,"TEXT_GAIUSC006_00943_TODO_06","無"
31,"TEXT_GAIUSC006_00943_TODO_07","無"
32,"TEXT_GAIUSC006_00943_TODO_08","無"
33,"TEXT_GAIUSC006_00943_TODO_09","無"
34,"TEXT_GAIUSC006_00943_TODO_10","無"
35,"TEXT_GAIUSC006_00943_TODO_11","無"
36,"TEXT_GAIUSC006_00943_TODO_12","無"
37,"TEXT_GAIUSC006_00943_TODO_13","無"
38,"TEXT_GAIUSC006_00943_TODO_14","無"
39,"TEXT_GAIUSC006_00943_TODO_15","無"
40,"TEXT_GAIUSC006_00943_TODO_16","無"
41,"TEXT_GAIUSC006_00943_TODO_17","無"
42,"TEXT_GAIUSC006_00943_TODO_18","無"
43,"TEXT_GAIUSC006_00943_TODO_19","無"
44,"TEXT_GAIUSC006_00943_TODO_20","無"
45,"TEXT_GAIUSC006_00943_TODO_21","無"
46,"TEXT_GAIUSC006_00943_TODO_22","無"
47,"TEXT_GAIUSC006_00943_TODO_23","無"
48,"TEXT_GAIUSC006_00943_ASTIDIEN_000_000","白雲崖前哨附近不光有龍族活動，
還有許多其他的殘暴魔物四處遊蕩。"
49,"TEXT_GAIUSC006_00943_ASTIDIEN_000_001","就因為這樣，醫院一直忙得不可開交。
不論哪名員工，都從早到晚忙個不停……
照這樣下去，醫護者就都要累倒了……"
50,"TEXT_GAIUSC006_00943_ASTIDIEN_000_002","於是，我們便僱了一名新治療師。
可以的話，能請你去巨龍首營地將那位治療師接過來嗎？"
51,"TEXT_GAIUSC006_00943_BRAITOGNIEUX_000_010","你要找白雲崖前哨的新人治療師嗎？
他早就出發了啊。"
52,"TEXT_GAIUSC006_00943_BRAITOGNIEUX_000_011","看樣子你們沒遇上啊。
既然你走到這都沒碰上他……
那他大概是迷路了。"
53,"TEXT_GAIUSC006_00943_BRAITOGNIEUX_000_012","這可真讓人傷腦筋……
冒險者，能請你去找找那孩子嗎？
雖然有些笨，但那孩子好歹也是我精心培養的。"
54,"TEXT_GAIUSC006_00943_BRAITOGNIEUX_000_013","請你帶上這個<Sheet(EventItem,2000735,0)/>。
要是他迷路了，搞不好會凍僵身體。
一切就拜託你了。"
55,"TEXT_GAIUSC006_00943_NURSE_000_010","好冷……動、動彈不了……
真該帶上<Sheet(EventItem,2000735,0)/>……"
56,"TEXT_GAIUSC006_00943_NURSE_000_015","哦、哦——
身體暖和了！能動了，我又能動起來了！"
57,"TEXT_GAIUSC006_00943_NURSE_000_020","親切的<Sheet(Race,PlayerParameter(71),0)/>，謝謝你！
這下子我就能到白雲崖前哨了……"
58,"TEXT_GAIUSC006_00943_NURSE_000_021","有魔物出現啦！
救命啊！"
59,"TEXT_GAIUSC006_00943_NURSE_000_023","啊，是魔物！
快！快動手！快打倒它！"
60,"TEXT_GAIUSC006_00943_NURSE_000_025","我又被你救了，真是太謝謝了！"
61,"TEXT_GAIUSC006_00943_NURSE_000_026","承蒙你出手相助，要是你什麼時候受傷了，
請一定到白雲崖前哨醫院來，我會用心為你治療。
那我先走一步！"
62,"TEXT_GAIUSC006_00943_ASTIDIEN_000_040","聽說你救出了治療師啊？
他已經平安到達了。"
63,"TEXT_GAIUSC006_00943_ASTIDIEN_000_041","只不過他一衝進來就昏了過去。
身為治療師的他，現在反而在接受治療呢。"
64,"TEXT_GAIUSC006_00943_ASTIDIEN_000_042","今後他要面對的工作可比魔物還要可怕，
看他那副樣子，真的能行嗎……
哎呀哎呀……前途堪憂啊。"
65,"TEXT_GAIUSC006_00943_POP_MESSAGE_000","察覺到了敵人的氣息！"
