key,0,1
24,"TEXT_BANSAH106_01384_TODO_00","從月影島的<Sheet(BNpcName,2533,0)/>身上獲取<Sheet(EventItem,2001267,0)/>"
25,"TEXT_BANSAH106_01384_TODO_01","在<Sheet(EObj,2003840,0)/>使用<Sheet(EventItem,2001267,0)/>
從<Sheet(BNpcName,2722,0)/>身上獲取<Sheet(EventItem,2001268,0)/>"
26,"TEXT_BANSAH106_01384_TODO_02","將<Sheet(EventItem,2001268,0)/>交給菲烏"
27,"TEXT_BANSAH106_01384_TODO_03","空欄"
28,"TEXT_BANSAH106_01384_TODO_04","空欄"
29,"TEXT_BANSAH106_01384_TODO_05","空欄"
30,"TEXT_BANSAH106_01384_TODO_06","空欄"
31,"TEXT_BANSAH106_01384_TODO_07","空欄"
32,"TEXT_BANSAH106_01384_TODO_08","空欄"
33,"TEXT_BANSAH106_01384_TODO_09","空欄"
34,"TEXT_BANSAH106_01384_TODO_10","空欄"
35,"TEXT_BANSAH106_01384_TODO_11","空欄"
36,"TEXT_BANSAH106_01384_TODO_12","空欄"
37,"TEXT_BANSAH106_01384_TODO_13","空欄"
38,"TEXT_BANSAH106_01384_TODO_14","空欄"
39,"TEXT_BANSAH106_01384_TODO_15","空欄"
40,"TEXT_BANSAH106_01384_TODO_16","空欄"
41,"TEXT_BANSAH106_01384_TODO_17","空欄"
42,"TEXT_BANSAH106_01384_TODO_18","空欄"
43,"TEXT_BANSAH106_01384_TODO_19","空欄"
44,"TEXT_BANSAH106_01384_TODO_20","空欄"
45,"TEXT_BANSAH106_01384_TODO_21","空欄"
46,"TEXT_BANSAH106_01384_TODO_22","空欄"
47,"TEXT_BANSAH106_01384_TODO_23",""
48,"TEXT_BANSAH106_01384_FYUU_000_000","呼嘶……我們魚人族裡，
年長的要負責教弟弟們在大海裡求生的技術。"
49,"TEXT_BANSAH106_01384_FYUU_000_001","所以，我必須要教弟弟們捕漁的本領……
不巧的是，製作魚叉要用的巨蟹殼不夠了。"
50,"TEXT_BANSAH106_01384_FYUU_000_002","這都是為了我的弟弟們，
希望你能幫我收集來<Sheet(EventItem,2001268,0)/>。"
51,"TEXT_BANSAH106_01384_FYUU_000_003","月影島上有種<Sheet(BNpcName,2533,0)/>，
<Sheet(BNpcName,2722,0)/>最喜歡它們的肉。
如果用它們的肉做誘餌，一定能把<Sheet(BNpcName,2722,0)/>引出來。"
52,"TEXT_BANSAH106_01384_FYUU_000_004","你要去月影島的話，
就找海獸馴養人帕阿借用水龍蜥吧。
拜託你了！"
53,"TEXT_BANSAH106_01384_FYUU_000_005","請你去月影島打倒<Sheet(BNpcName,2533,0)/>，
用它們的肉把<Sheet(BNpcName,2722,0)/>引出來，
收集<Sheet(EventItem,2001268,0)/>。"
54,"TEXT_BANSAH106_01384_FYUU_000_006","你要去月影島的話，
就找海獸馴養人帕阿借用水龍蜥吧。
拜託你了！"
55,"TEXT_BANSAH106_01384_TAMER01376_000_010","呼嘶……你要去月影島嗎？
騎水龍蜥的話馬上就能到。"
56,"TEXT_BANSAH106_01384_Q1_000_000","要騎上水龍蜥前往月影島嗎？"
57,"TEXT_BANSAH106_01384_A1_000_001","是"
58,"TEXT_BANSAH106_01384_A1_000_002","否"
59,"TEXT_BANSAH106_01384_POPMESSAGE_000_000","察覺到了敵人的氣息！"
60,"TEXT_BANSAH106_01384_POPMESSAGE_000_001","打倒出現的敵人之後才能進行下一步動作。"
61,"TEXT_BANSAH106_01384_FYUU_000_010","呼嘶……怎麼樣了？
你有弄到<Sheet(EventItem,2001268,0)/>嗎？"
62,"TEXT_BANSAH106_01384_FYUU_000_015","呼嘶……這甲殼確實很結實。
多謝你了！
用這個應該能做出輕便結實的魚叉。"
63,"TEXT_BANSAH106_01384_FYUU_000_016","我要趕快去教弟弟們捕魚，
讓他們能夠儘早獨當一面！"
